ID,TITLE_CLEAN,COMPANY_NAME,COMPANY_IS_STAFFING,occupation_group,role_family,posted_date,state,LOCATION,REMOTE_TYPE_NAME,MAX_EDULEVELS_NAME,MIN_EDULEVELS_NAME,min_years_experience,max_years_experience,salary_from_annual,salary_to_annual,salary_midpoint,ORIGINAL_PAY_PERIOD,SKILLS_NAME,SPECIALIZED_SKILLS_NAME,NAICS_2022_4,NAICS_2022_6_NAME
389771,Quantitative Business Analyst,Radixexperienced,,Management Analysts,Business Analyst,2026-03-19,New York,"New York, New York",Unknown,High school diploma or equivalent,High school diploma or equivalent,,5.0,,,,,"[""Gitlab"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""C++ (Programming Language)"", ""Business Operations"", ""Business Development"", ""Business Decisions"", ""Data Mining"", ""Accounting Systems"", ""Detail Oriented""]","[""Gitlab"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""C++ (Programming Language)"", ""Business Operations"", ""Business Development"", ""Business Decisions"", ""Data Mining"", ""Accounting Systems""]",5415,
390599,Global Services Data & Business Analyst,Motorola Solutions,,Management Analysts,Business Analyst,2026-06-05,Illinois,"Chicago, Illinois, United States",Hybrid,Bachelor's degree,Bachelor's degree,,,90000.0,95000.0,92500.0,annual,"[""Tableau (Business Intelligence Software)"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Alteryx"", ""Microsoft Excel"", ""Salesforce"", ""Key Performance Indicators (KPIs)"", ""Business Intelligence"", ""Business Analysis"", ""Data Modeling""]","[""Tableau (Business Intelligence Software)"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Alteryx"", ""Salesforce"", ""Key Performance Indicators (KPIs)"", ""Business Intelligence"", ""Business Analysis"", ""Data Modeling""]",5415,
390604,Data Analyst – EHR Transition,Carex Consulting Group,,Database Architects,Data Analyst,2026-06-02,Arizona,"Scottsdale, AZ",Remote,Bachelor's degree,,,,,,,,"[""Power BI"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Business Requirements"", ""Reporting Solutions"", ""Data Engineering"", ""Computer Science"", ""Dimensional Modeling"", ""Star Schema"", ""Data Modeling""]","[""Power BI"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Business Requirements"", ""Reporting Solutions"", ""Data Engineering"", ""Computer Science"", ""Dimensional Modeling"", ""Star Schema"", ""Data Modeling""]",5415,
390862,IT Business Analyst - Equity Front Office,QUANTEAM - North America (RAINBOW PARTNERS Group),,Management Analysts,Business Analyst,2026-06-05,New York,"New York, NY",Unknown,Bachelor's degree,Bachelor's degree,5.0,15.0,110000.0,165000.0,137500.0,annual,"[""SQL (Programming Language)"", ""Microsoft Excel"", ""Data Analysis Tools"", ""Algorithmic Trading"", ""Business Requirements"", ""Financial Services"", ""Project Management"", ""Information Technology"", ""Innovation"", ""Equities""]","[""SQL (Programming Language)"", ""Data Analysis Tools"", ""Algorithmic Trading"", ""Business Requirements"", ""Financial Services"", ""Project Management"", ""Equities""]",5415,
391557,"Senior Manager, Data Science - Foundational Models",Stitchfix,,Data Scientists,Data Scientist,2026-05-27,Unspecified,Remote,Remote,Doctoral or professional degree,Bachelor's degree,,,,,,,"[""Python (Programming Language)"", ""Machine Learning Algorithms"", ""A/B Testing"", ""Data Science"", ""Executive Leadership"", ""Business Requirements"", ""Team Building"", ""Data Management"", ""Computer Science"", ""Deep Learning""]","[""Python (Programming Language)"", ""Machine Learning Algorithms"", ""A/B Testing"", ""Data Science"", ""Executive Leadership"", ""Business Requirements"", ""Data Management"", ""Computer Science"", ""Deep Learning""]",5415,
391619,"Data Scientist, Fleet Planning , Global Fleet Products",Amazon,,Data Scientists,Data Scientist,2026-06-05,Washington,"Bellevue, WA",Unknown,Master's degree,,,1.0,,,,,"[""Mathematical Software"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""MATLAB"", ""Tableau (Business Intelligence Software)"", ""Resource Allocation"", ""Operations Research"", ""Applied Mathematics"", ""Computer Science"", ""Business Problems""]","[""Mathematical Software"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""MATLAB"", ""Tableau (Business Intelligence Software)"", ""Resource Allocation"", ""Operations Research"", ""Applied Mathematics"", ""Computer Science"", ""Business Problems""]",5415,
391829,Data Scientist,Tubi,,Data Scientists,Data Scientist,2026-07-10,California,"San, Francisco",Unknown,Master's degree,Master's degree,,,174000.0,191400.0,182700.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""A/B Testing"", ""Quantitative Analysis"", ""Data Mining"", ""Data Presentation"", ""Experimental Design"", ""Causal Inference"", ""Statistical Methods"", ""Product Analytics""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""A/B Testing"", ""Quantitative Analysis"", ""Data Mining"", ""Data Presentation"", ""Experimental Design"", ""Causal Inference"", ""Statistical Methods"", ""Product Analytics""]",5415,
392144,Criminal Justice Data Analyst,Booz Allen Hamilton,,Other,Data Analyst,2026-05-12,Virginia,"Arlington, VA",Hybrid,Bachelor's degree,Bachelor's degree,,,,,,,"[""Power BI"", ""Microsoft Office"", ""Criminal Justice"", ""Law Enforcement"", ""Test Data"", ""Data Visualization"", ""Technical Requirements"", ""Unstructured Data"", ""Information Systems"", ""Artificial Intelligence""]","[""Power BI"", ""Criminal Justice"", ""Law Enforcement"", ""Test Data"", ""Data Visualization"", ""Technical Requirements"", ""Unstructured Data"", ""Information Systems"", ""Artificial Intelligence""]",5415,
392179,Senior Data Scientist,Nift,,Data Scientists,Data Scientist,2025-11-23,Unspecified,"Remote, / Israel",Remote,Doctoral or professional degree,,,,,,,,"[""Python (Programming Language)"", ""Machine Learning Algorithms"", ""Data Science"", ""Statistical Modeling"", ""Data Mining"", ""Data Analysis"", ""Customer Engagement"", ""Business Requirements"", ""Applied Mathematics"", ""Dimensionality Reduction""]","[""Python (Programming Language)"", ""Machine Learning Algorithms"", ""Data Science"", ""Statistical Modeling"", ""Data Mining"", ""Data Analysis"", ""Customer Engagement"", ""Business Requirements"", ""Applied Mathematics"", ""Dimensionality Reduction""]",5415,
392379,Data Analyst,Caci,,Business Intelligence Analysts,Data Analyst,2026-06-05,Virginia,"Chantilly, Virginia",Unknown,Doctoral or professional degree,,5.0,,,,,,"[""Microsoft Office"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Willingness To Learn"", ""Service Improvement"", ""System Lifecycle"", ""Data Management"", ""Cybersecurity Compliance"", ""Data Analysis""]","[""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Service Improvement"", ""System Lifecycle"", ""Data Management"", ""Cybersecurity Compliance"", ""Data Analysis""]",5415,
392581,Business Analyst,Nuvitek,,Management Analysts,Business Analyst,2026-06-02,Unspecified,United States,Unknown,,,,,95000.0,105000.0,100000.0,annual,"[""User Acceptance Testing (UAT)"", ""Verbal Communication Skills"", ""IT Service Management"", ""Business Objectives"", ""Analytical Skills"", ""Technical Requirements"", ""Solution Design"", ""Sprint Planning"", ""Information Technology"", ""Stakeholder Engagement""]","[""User Acceptance Testing (UAT)"", ""IT Service Management"", ""Technical Requirements"", ""Solution Design"", ""Sprint Planning"", ""Stakeholder Engagement""]",5415,
392900,Senior Data Science Engineer,T-Mobile,,Data Scientists,Data Scientist,2026-06-03,New York,"New York, NY 10011",Unknown,Bachelor's degree,,4.0,7.0,116500.0,210100.0,163300.0,annual,"[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Long-Term Care Insurance"", ""Machine Learning"", ""Big Data"", ""Business Objectives"", ""Cloud Technologies"", ""Statistical Methods"", ""CI/CD""]","[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Long-Term Care Insurance"", ""Machine Learning"", ""Big Data"", ""Cloud Technologies"", ""Statistical Methods"", ""CI/CD""]",5415,
392907,Senior Data Scientist,Medely,,Data Scientists,Data Scientist,2026-07-14,Unspecified,United States,Remote,,,,,136935.0,152150.0,144542.5,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Business Intelligence Tools"", ""Machine Learning"", ""Diagnostic Tools"", ""Data Analysis"", ""Data Science"", ""Experimental Design"", ""Analytics"", ""Instrumentation""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Business Intelligence Tools"", ""Machine Learning"", ""Diagnostic Tools"", ""Data Analysis"", ""Data Science"", ""Experimental Design"", ""Analytics"", ""Instrumentation""]",5415,
393256,"Manager, Data Science - Global Finance",Johnson & Johnson,,Data Scientists,Data Scientist,2026-06-05,New Jersey,"New Brunswick, NJ",Remote,Master's degree,,6.0,,,,,,"[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""Azure Machine Learning"", ""Azure Data Factory"", ""Data Science"", ""Predictive Analytics"", ""Time Series"", ""Data Processing"", ""Data Engineering""]","[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""Azure Machine Learning"", ""Azure Data Factory"", ""Data Science"", ""Predictive Analytics"", ""Time Series"", ""Data Processing"", ""Data Engineering""]",5415,
393367,Wealth Business Analyst III,Careers.truist.com,,Management Analysts,Business Analyst,2026-06-25,North Carolina,"Charlotte, North Carolina",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Wealth Management"", ""Management Systems"", ""Banking"", ""Leadership""]","[""Wealth Management"", ""Management Systems"", ""Banking""]",5415,
393390,Data Science Intern,Faire,,Data Scientists,Data Scientist,2026-06-18,California,"San, Francisco",Unknown,,,,,,,,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Experimental Design"", ""Causal Inference"", ""Computer Science"", ""Operations Research"", ""Data Science"", ""Academic Papers"", ""Statistics""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Experimental Design"", ""Causal Inference"", ""Computer Science"", ""Operations Research"", ""Data Science"", ""Academic Papers"", ""Statistics""]",5415,
393761,"Senior Director, EHR Business Intelligence",Sutter Health,,Other,Business Intelligence,2026-05-23,California,"Sacramento, CA",Hybrid,Bachelor's degree,Bachelor's degree,,,195561.6,312915.2,254238.40000000002,annual,"[""Statistical Software"", ""Master Data Management"", ""Business Intelligence"", ""Business Administration"", ""Data Governance"", ""Information Management"", ""Data Quality"", ""Metadata Management"", ""Information Technology"", ""Data Integrity""]","[""Statistical Software"", ""Master Data Management"", ""Business Intelligence"", ""Data Governance"", ""Information Management"", ""Data Quality"", ""Metadata Management"", ""Data Integrity""]",5415,
393798,Quantitative Research Data Analyst,University of Utah Health Research,,Other,Data Analyst,2026-05-30,Utah,"Salt Lake City, UT",Unknown,Master's degree,Bachelor's degree,,,,,,,"[""Statistical Software"", ""Stata"", ""Human Resource Management"", ""Quantitative Research"", ""Clinical Research"", ""Data Management"", ""Statistical Analysis"", ""Clinical Trials"", ""Statistical Methods"", ""Survival Analysis""]","[""Statistical Software"", ""Stata"", ""Human Resource Management"", ""Quantitative Research"", ""Clinical Research"", ""Data Management"", ""Statistical Analysis"", ""Clinical Trials"", ""Statistical Methods"", ""Survival Analysis""]",5415,
393940,Tech Lead - Data Scientist,Obsidiansecurity,,Data Scientists,Data Scientist,2026-05-07,California,"Newport Beach, California",Unknown,High school diploma or equivalent,High school diploma or equivalent,,,,,,,"[""Salesforce"", ""Python (Programming Language)"", ""Verbal Communication Skills"", ""Security Tools"", ""SaaS Security"", ""AI Security"", ""Threat Detection"", ""Data Security"", ""Domain Knowledge"", ""Data Science""]","[""Salesforce"", ""Python (Programming Language)"", ""Security Tools"", ""SaaS Security"", ""AI Security"", ""Threat Detection"", ""Data Security"", ""Domain Knowledge"", ""Data Science""]",5415,
394415,Staff Data Scientist,Gusto,,Data Scientists,Data Scientist,2026-05-12,New York,"New York, New York",Unknown,,,7.0,10.0,187000.0,230000.0,208500.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Statistical Inference"", ""Data Science"", ""Statistical Methods"", ""Causal Inference"", ""Experimental Design"", ""Business Problems"", ""Machine Learning"", ""Computer Science""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Statistical Inference"", ""Data Science"", ""Statistical Methods"", ""Causal Inference"", ""Experimental Design"", ""Business Problems"", ""Machine Learning"", ""Computer Science""]",5415,
394463,Business Analyst & Enterprise Architect,Booz Allen Hamilton,,Management Analysts,Business Analyst,2026-06-04,Virginia,"McLean, VA",Hybrid,Master's degree,High school diploma or equivalent,8.0,,,,,,"[""Business Analysis"", ""Portfolio Management"", ""Technology Solutions"", ""Palantir Foundry"", ""Business Development"", ""Classified Information"", ""Artificial Intelligence"", ""Governance"", ""Adaptability"", ""Innovation""]","[""Business Analysis"", ""Portfolio Management"", ""Technology Solutions"", ""Palantir Foundry"", ""Business Development"", ""Classified Information"", ""Artificial Intelligence""]",5415,
394665,"Data Engineer, Central InfraOps Analytics Team",Amazon,,Database Architects,Data Engineer,2026-04-28,Virginia,"Herndon, Virginia",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Logical Data Models"", ""Logistics Engineering"", ""Physical Design"", ""Data Quality"", ""Data Integrity"", ""Business Intelligence"", ""Data Storage"", ""Query Performance"", ""Data Engineering"", ""Dependency Management""]","[""Logical Data Models"", ""Logistics Engineering"", ""Physical Design"", ""Data Quality"", ""Data Integrity"", ""Business Intelligence"", ""Data Storage"", ""Query Performance"", ""Data Engineering"", ""Dependency Management""]",5415,
394666,"Sr. Data Modeler & Technical Business Analyst - NYC, NY/",Jobs via Dice,,Management Analysts,Business Analyst,2026-06-03,New York,"New York, NY",Hybrid,High school diploma or equivalent,High school diploma or equivalent,10.0,,,,,,"[""Microsoft Office"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""Cash Management"", ""Client Onboarding"", ""Technology Roadmaps"", ""Gap Analysis"", ""Er Diagrams"", ""Data Lineage"", ""Change Management""]","[""SQL (Programming Language)"", ""Cash Management"", ""Client Onboarding"", ""Technology Roadmaps"", ""Gap Analysis"", ""Er Diagrams"", ""Data Lineage"", ""Change Management""]",5415,
394931,Business Analyst Engineer,PDF Solutions,,Management Analysts,Business Analyst,2026-06-04,Illinois,"Barrington, Illinois, United States",Unknown,Bachelor's degree,,,,,,,,"[""Scrum (Software Development)"", ""Software Development Methodologies"", ""Enterprise Integration"", ""Data Mapping"", ""Data Security"", ""Organizational Skills"", ""API Design"", ""Integration Platforms"", ""Computer Science"", ""Information Technology""]","[""Scrum (Software Development)"", ""Software Development Methodologies"", ""Enterprise Integration"", ""Data Mapping"", ""Data Security"", ""API Design"", ""Integration Platforms"", ""Computer Science""]",5415,
395009,Cyber Data Analyst,Booz Allen Hamilton,,Other,Data Analyst,2026-06-02,Virginia,"Chantilly, VA",Hybrid,Bachelor's degree,Bachelor's degree,5.0,,,,,,"[""Python (Programming Language)"", ""Network Traffic Analysis"", ""Security Investigations"", ""Cyber Investigations"", ""Network Communications"", ""Data Aggregation"", ""Classified Information"", ""Artificial Intelligence"", ""Diving"", ""Operations""]","[""Python (Programming Language)"", ""Network Traffic Analysis"", ""Security Investigations"", ""Cyber Investigations"", ""Network Communications"", ""Data Aggregation"", ""Classified Information"", ""Artificial Intelligence"", ""Diving""]",5415,
395416,Business Intelligence Developer,W.C. Bradley Co.,,Other,Business Intelligence,2026-06-02,Georgia,"Columbus, GA, US",Unknown,Bachelor's degree,Bachelor's degree,,,,,,,"[""Microsoft Office 365"", ""Power BI"", ""Microsoft Azure"", ""SAP HANA"", ""Software Development"", ""SQL (Programming Language)"", ""Databricks"", ""Key Performance Indicators (KPIs)"", ""Enterprise Resource Planning"", ""Report Creation""]","[""Microsoft Office 365"", ""Power BI"", ""Microsoft Azure"", ""SAP HANA"", ""Software Development"", ""SQL (Programming Language)"", ""Databricks"", ""Key Performance Indicators (KPIs)"", ""Enterprise Resource Planning"", ""Report Creation""]",5415,
395577,Data Scientist III - AMZ9442729,Amazon Science,,Data Scientists,Data Scientist,2026-05-23,Washington,"Seattle, WA",Unknown,Bachelor's degree,,1.0,,,,,,"[""Python (Programming Language)"", ""Java (Programming Language)"", ""Business Problems"", ""Data Science"", ""Applied Mathematics"", ""Computer Science"", ""Machine Learning"", ""Planning"", ""Presentations"", ""Statistics""]","[""Python (Programming Language)"", ""Java (Programming Language)"", ""Business Problems"", ""Data Science"", ""Applied Mathematics"", ""Computer Science"", ""Machine Learning"", ""Statistics""]",5415,
395750,Senior Technology and Data Analyst,Federal Home Loan Bank of Atlanta,,Data Scientists,Data Analyst,2026-06-05,Georgia,"Atlanta, Georgia, United States",Remote,Master's degree,,,,,,,,"[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Microsoft Excel"", ""Technology Solutions"", ""Project Management"", ""Information Technology"", ""Technology Integration"", ""Business Problems"", ""Data Management""]","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Technology Solutions"", ""Project Management"", ""Technology Integration"", ""Business Problems"", ""Data Management""]",5415,
395767,"Manager, Data Analyst - Credit & Financial Risk Management",Capital One,,Data Scientists,Data Analyst,2026-06-04,Virginia,"Richmond, VA",Unknown,Master's degree,Master's degree,4.0,,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Statistical Modeling"", ""Analytical Skills"", ""Data Storage"", ""Marketing Materials"", ""Problem Solving"", ""Business Intelligence"", ""Computer Science""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Statistical Modeling"", ""Data Storage"", ""Marketing Materials"", ""Business Intelligence"", ""Computer Science""]",5415,
395812,Data Science Program Lead I,Abbvie,,Data Scientists,Data Scientist,2026-06-22,New Jersey,"Florham Park, New Jersey",Unknown,,,,,,,,,"[""Management Information Systems"", ""Lean Six Sigma"", ""Project Management"", ""Computer Science"", ""Life Sciences"", ""Clinical Research"", ""Data Management"", ""Effective Communication"", ""Analytical Skills"", ""Analytics""]","[""Management Information Systems"", ""Lean Six Sigma"", ""Project Management"", ""Computer Science"", ""Life Sciences"", ""Clinical Research"", ""Data Management"", ""Effective Communication"", ""Analytics""]",5415,
396020,Senior Technical Business Analyst,myGwork - LGBTQ+ Business Community,,Management Analysts,Business Analyst,2026-06-03,New Jersey,"Berkeley Heights, NJ",On-site,Bachelor's degree,,,,,,,,"[""SQL (Programming Language)"", ""Java (Programming Language)"", ""Application Programming Interface (API)"", ""Business Process Analysis"", ""Business Objectives"", ""Artificial Intelligence"", ""Technical Design"", ""Data Mapping"", ""Transformation Rules"", ""Business Analysis""]","[""SQL (Programming Language)"", ""Java (Programming Language)"", ""Application Programming Interface (API)"", ""Business Process Analysis"", ""Artificial Intelligence"", ""Technical Design"", ""Data Mapping"", ""Transformation Rules"", ""Business Analysis""]",5415,
396228,"Sr. Manager, Data Engineering & Analytics",Serverobotics,,Database Architects,Data Engineer,2026-05-19,California,"Los Angeles, California",Remote,Bachelor's degree,Bachelor's degree,,,211000.0,246000.0,228500.0,annual,"[""Databricks"", ""Ad Hoc Analysis"", ""Computer Vision"", ""Performance Management"", ""Career Development"", ""Technical Leadership"", ""Data Infrastructure"", ""Executive Leadership"", ""Access Controls"", ""Data Engineering""]","[""Databricks"", ""Ad Hoc Analysis"", ""Computer Vision"", ""Performance Management"", ""Career Development"", ""Technical Leadership"", ""Data Infrastructure"", ""Executive Leadership"", ""Access Controls"", ""Data Engineering""]",5415,
396606,"Sr. Associate, Data Analyst - Risk",Capital One,,Data Scientists,Data Analyst,2026-06-03,Illinois,"Chicago, IL",Unknown,Master's degree,Bachelor's degree,1.0,,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Lean Six Sigma"", ""Statistical Modeling"", ""Business Problems"", ""Business Intelligence"", ""Data Management"", ""Data Visualization"", ""Business Strategies"", ""Data Quality""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Lean Six Sigma"", ""Statistical Modeling"", ""Business Problems"", ""Business Intelligence"", ""Data Management"", ""Data Visualization"", ""Business Strategies"", ""Data Quality""]",5415,
396999,Data Scientist Manager - Eso,Hdox.fa.us6.oraclecloud.com,,Data Scientists,Data Scientist,2026-06-03,Pennsylvania,"Pennsylvania Furnace, Pennsylvania",Remote,Doctoral or professional degree,,,,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Problem Solving"", ""Performance Tuning""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Performance Tuning""]",5415,
397052,"Prime Finance Senior Business Analyst, Vice President",Citi,,Management Analysts,Business Analyst,2026-06-18,New York,"New York, New York",Unknown,Master's degree,,6.0,10.0,,,,,"[""Software Solutions"", ""Software Development"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""User Acceptance Testing (UAT)"", ""Verbal Communication Skills"", ""Financial Systems"", ""Financial Services"", ""Solution Delivery"", ""Strategic Analysis""]","[""Software Solutions"", ""Software Development"", ""SQL (Programming Language)"", ""User Acceptance Testing (UAT)"", ""Financial Systems"", ""Financial Services"", ""Solution Delivery"", ""Strategic Analysis""]",5415,
397190,Analytics Engineer II,Xometry,,Data Scientists,Data Engineer,2026-07-17,Maryland,"North Bethesda, Maryland",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,76000.0,86000.0,81000.0,annual,[],[],5415,
397407,Technical Business Analyst IV,Security Benefit,,Management Analysts,Business Analyst,2026-05-23,Kansas,"Topeka, KS",Hybrid,,,,1.0,,,,,"[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Point Of Sale"", ""Root Cause Analysis"", ""Order Entry"", ""Domain Knowledge"", ""Business Decisions"", ""Policy Administration""]","[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Point Of Sale"", ""Root Cause Analysis"", ""Domain Knowledge"", ""Business Decisions"", ""Policy Administration""]",5415,
397425,"Data Scientist, Emerging Product-USDS",TikTok USDS Joint Venture,,Data Scientists,Data Scientist,2026-06-04,California,"San Jose, CA",Hybrid,Master's degree,High school diploma or equivalent,,,144000.0,329334.0,236667.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""A/B Testing"", ""Product Roadmaps"", ""Growth Strategies"", ""Data Infrastructure"", ""Data Engineering"", ""Data Pipelines"", ""Data Quality""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""A/B Testing"", ""Product Roadmaps"", ""Growth Strategies"", ""Data Infrastructure"", ""Data Engineering"", ""Data Pipelines"", ""Data Quality""]",5415,
397607,Associate Business Analyst,Old Republic Title,,Management Analysts,Business Analyst,2026-06-05,Ohio,"Akron, OH",Hybrid,High school diploma or equivalent,High school diploma or equivalent,,,,,,,"[""Software Development"", ""Willingness To Learn"", ""Technology Solutions"", ""Business Analysis"", ""System Requirements"", ""Information Gathering"", ""Project Documentation"", ""Information Systems"", ""Systems Analysis"", ""Business Requirements""]","[""Software Development"", ""Technology Solutions"", ""Business Analysis"", ""System Requirements"", ""Project Documentation"", ""Information Systems"", ""Systems Analysis"", ""Business Requirements""]",5415,
397622,"Data Scientist, D2C Data Science",PlayStation Global,,Data Scientists,Data Scientist,2026-06-03,California,"United States, San Diego, CA",Hybrid,Bachelor's degree,Bachelor's degree,3.0,,143400.0,215000.0,179200.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]",5415,
397701,"Data Scientist, D2C Data Science",PlayStation,,Data Scientists,Data Scientist,2026-06-04,California,"San Diego, CA",Hybrid,Bachelor's degree,Bachelor's degree,3.0,,143400.0,215000.0,179200.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]",5415,
397920,Associate Business Analyst,TOMORROW HIRE,,Management Analysts,Business Analyst,2026-06-05,Virginia,"Richmond, Virginia, United States",On-site,Bachelor's degree,,,2.0,45760.0,87360.0,66560.0,hourly,"[""Software Development"", ""Business Process Analysis"", ""Root Cause Analysis"", ""Verbal Communication Skills"", ""Willingness To Learn"", ""Information Technology"", ""Business Analysis"", ""Business Analytics"", ""Process Improvement"", ""Stakeholder Engagement""]","[""Software Development"", ""Business Process Analysis"", ""Root Cause Analysis"", ""Business Analysis"", ""Business Analytics"", ""Process Improvement"", ""Stakeholder Engagement""]",5415,
398119,COCC HR Senior Business Analyst,Miami Dade County,,Management Analysts,Business Analyst,2026-06-05,Florida,"Miami-Dade County, FL",Unknown,Bachelor's degree,Bachelor's degree,5.0,,83864.7,144319.34,114092.01999999999,annual,"[""Business Administration"", ""Public Administration"", ""Policy Development"", ""Data Analysis"", ""Project Management"", ""Organizational Effectiveness"", ""Regulatory Requirements"", ""Organizational Performance"", ""Technology Solutions"", ""Program Implementation""]","[""Public Administration"", ""Policy Development"", ""Data Analysis"", ""Project Management"", ""Organizational Effectiveness"", ""Regulatory Requirements"", ""Organizational Performance"", ""Technology Solutions"", ""Program Implementation""]",5415,
398229,Sr Data Analyst,"Odesus, Inc.",,Database Architects,Data Analyst,2026-06-02,California,"Burbank, CA",Hybrid,Bachelor's degree,Bachelor's degree,,,156000.0,166400.0,161200.0,hourly,"[""Database Management Systems"", ""Data Manipulation"", ""Computer Science"", ""Computer Engineering"", ""Problem Solving"", ""Scripting"", ""Communication""]","[""Database Management Systems"", ""Data Manipulation"", ""Computer Science"", ""Computer Engineering"", ""Scripting""]",5415,
398362,Business Intelligence Analyst,"CampusWorks, Inc.",,Other,Business Intelligence,2026-06-23,Unspecified,"Mount Laurel, Nj",On-site,Bachelor's degree,Bachelor's degree,,,100000.0,116815.0,108407.5,annual,"[""Microsoft Excel"", ""Power BI"", ""SQL (Programming Language)"", ""Higher Education Administration"", ""Business Intelligence Reporting"", ""Customer Service"", ""Business Requirements"", ""Reporting Solutions"", ""Data Governance"", ""Stakeholder Engagement""]","[""Power BI"", ""SQL (Programming Language)"", ""Higher Education Administration"", ""Business Intelligence Reporting"", ""Business Requirements"", ""Reporting Solutions"", ""Data Governance"", ""Stakeholder Engagement""]",5415,
398837,Risk Project Manager / Lead Business Analyst,NTT DATA North America,,Other,Business Analyst,2026-06-02,North Carolina,"Charlotte, NC",Remote,Bachelor's degree,,,,145600.0,166400.0,156000.0,hourly,"[""Software Development"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""Python (Programming Language)"", ""Agile Project Management"", ""Business Analysis"", ""Business Requirements"", ""Agile Methodology"", ""Requirements Traceability"", ""Agile Projects""]","[""Software Development"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Agile Project Management"", ""Business Analysis"", ""Business Requirements"", ""Agile Methodology"", ""Requirements Traceability"", ""Agile Projects""]",5415,
